//资源出处，网络收集，所有内容仅自己供学习使用，请勿商业用途!
//

📡永久免费👉公告,#genre#
msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CCTV-6电影,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://59.173.183.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://60.10.139.10:8801/hls/6/index.m3u8
CCTV-6电影,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV-6电影,http://123.113.111.37:4022/rtp/239.3.1.174:8001
CCTV-6电影,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://61.136.67.238:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://124.165.251.82:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://117.27.190.42:9998/tsfile/live/23237_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://123.138.216.44:9902/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://61.163.181.78:9901/tsfile/live/0006_1.m3u8
CCTV-6电影,http://www.91dos.cn:4022/rtp/239.61.4.122:1025?Cf=cfss.cc
CCTV-6电影,http://171.217.34.160:8888/udp/239.93.1.13:2226
CCTV-6电影,http://115.222.143.106:8808/udp/233.50.200.109:5140
CCTV-6电影,http://115.222.143.106:8808/udp/233.50.201.198:5140
CCTV-6电影,http://60.184.42.81:8888/udp/233.50.200.109:5140
CCTV-6电影,http://110.90.200.203:4022/rtp/239.61.3.36:9734
CCTV-6电影,http://58.48.37.158:1111/tsfile/live/0006_1.m3u8
CCTV-6电影,http://101.27.34.77:2888/hls/6/index.m3u8
CCTV-6电影,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV-6电影,http://home.oxtv.top:5066/udp/239.21.2.47:5002
CCTV-6电影,http://218.80.79.205:4022/udp/239.45.1.70:5140
CCTV-6电影,http://123.114.19.80:4000/rtp/239.3.1.174:8001
CCTV-6电影,http://120.192.226.35:8009/hls/6/index.m3u8
CCTV-6电影,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv6hd265/55/20200407/index.m3u8?
msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CCTV-6电影,http://202.100.46.58:9901/tsfile/live/1005_1.m3u8
CCTV-6电影,http://111.196.133.132:8012/udp/239.3.1.174:8001
CCTV-6电影,http://114.254.189.28:9999/udp/239.3.1.174:8001
CCTV-6电影,http://113.138.134.25:8001/rtp/239.112.205.223:5140
CCTV-6电影,http://112.46.85.60:8009/hls/6/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6电影,http://39.135.135.50/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7军事,http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7军事,http://119.163.199.98:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7军事,http://60.10.139.10:8801/hls/7/index.m3u8
CCTV-7军事,http://123.113.111.37:4022/rtp/239.3.1.61:8104
CCTV-7军事,http://61.138.128.226:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7军事,http://117.27.190.42:9998/tsfile/live/23238_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7军事,http://124.165.251.82:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7军事,http://123.138.216.44:9902/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7军事,http://www.91dos.cn:4022/rtp/239.61.5.62:1025?Cf=cfss.cc
CCTV-7军事,http://www.91dos.cn:4022/rtp/239.61.2.175:9038?Cf=cfss.cc
CCTV-7军事,http://171.217.34.160:8888/udp/239.93.1.67:5140
CCTV-7军事,http://115.222.143.106:8808/udp/233.50.200.24:5140
CCTV-7军事,http://115.222.143.106:8808/udp/233.50.200.102:5140
CCTV-7军事,http://115.222.143.106:8808/udp/233.50.201.120:5140
CCTV-7军事,http://58.48.37.158:1111/tsfile/live/0007_1.m3u8
CCTV-7军事,http://59.44.102.18:8888/newlive/live/hls/9/live.m3u8
CCTV-7军事,http://101.27.34.77:2888/hls/7/index.m3u8
CCTV-7军事,http://home.oxtv.top:5066/udp/239.21.1.152:5002
CCTV-7军事,http://218.80.79.205:4022/udp/239.45.3.56:5140
CCTV-7军事,http://221.0.78.198:1681/hls/10207/index.m3u8
CCTV-7军事,http://123.114.19.80:4000/rtp/239.3.1.61:8104
CCTV-7军事,http://120.192.226.35:8009/hls/504/index.m3u8
CCTV-7军事,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/57/index.m3u8?
msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CCTV-7军事,http://114.254.189.28:9999/udp/239.3.1.61:8104
CCTV-7军事,http://111.196.133.132:8012/udp/239.3.1.61:8104
CCTV-7军事,http://113.138.134.25:8001/rtp/239.112.205.83:5140
CCTV-7军事,http://112.46.85.60:8009/hls/504/index.m3u8
CCTV-7军事,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8
CCTV-7军事,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225927/1.m3u8
CCTV-7军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7军事,http://39.135.135.87/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8电视,http://60.10.139.10:8801/hls/8/index.m3u8
CCTV-8电视,http://123.113.111.37:4022/rtp/239.3.1.175:8001
CCTV-8电视,http://218.3.138.25:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://124.165.251.82:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://61.136.67.238:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://61.138.128.226:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://117.27.190.42:9998/tsfile/live/23239_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://58.51.111.46:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://123.138.216.44:9902/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://119.98.95.1:4022/udp/239.69.1.125:10388
CCTV-8电视,http://www.91dos.cn:4022/rtp/239.61.4.123:1025?Cf=cfss.cc
CCTV-8电视,http://171.217.34.160:8888/udp/239.93.42.39:5140
CCTV-8电视,http://115.222.143.106:8808/udp/233.50.200.110:5140
CCTV-8电视,http://115.222.143.106:8808/udp/233.50.201.199:5140
CCTV-8电视,http://101.27.34.77:2888/hls/8/index.m3u8
CCTV-8电视,http://home.oxtv.top:5066/udp/239.21.2.48:5002
CCTV-8电视,http://218.80.79.205:4022/udp/239.45.1.71:5140
CCTV-8电视,http://123.114.19.80:4000/rtp/239.3.1.175:8001
CCTV-8电视,http://120.192.226.35:8009/hls/8/index.m3u8
CCTV-8电视,http://59.62.8.250:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视,http://125.47.75.16:8888/udp/225.1.4.161:1197
CCTV-8电视,http://111.196.133.132:8012/udp/239.3.1.175:8001
CCTV-8电视,http://114.254.189.28:9999/udp/239.3.1.175:8001
CCTV-8电视,http://113.138.134.25:8001/rtp/239.112.205.224:5140
CCTV-8电视,http://112.46.85.60:8009/hls/8/index.m3u8
CCTV-8电视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV-8电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8电视,http://39.135.135.89/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9纪录,http://119.163.199.98:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://60.10.139.10:8801/hls/9/index.m3u8
CCTV-9纪录,http://123.113.111.37:4022/rtp/239.3.1.62:8112
CCTV-9纪录,http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://124.165.251.82:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://123.138.216.44:9902/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://58.51.111.46:1111/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://www.91dos.cn:4022/rtp/239.61.5.59:1025?Cf=cfss.cc
CCTV-9纪录,http://171.217.34.160:8888/udp/239.93.1.24:5140
CCTV-9纪录,http://115.222.143.106:8808/udp/233.50.200.23:5140
CCTV-9纪录,http://115.222.143.106:8808/udp/233.50.201.121:5140
CCTV-9纪录,http://121.18.43.254:10000/hls/9/index.m3u8
CCTV-9纪录,http://101.27.34.77:2888/hls/9/index.m3u8
CCTV-9纪录,http://home.oxtv.top:5066/udp/239.21.1.153:5002
CCTV-9纪录,http://221.0.78.198:1681/hls/10209/index.m3u8
CCTV-9纪录,http://218.80.79.205:4022/udp/239.45.3.4:5140
CCTV-9纪录,http://123.114.19.80:4000/rtp/239.3.1.62:8112
CCTV-9纪录,http://120.192.226.35:8009/hls/509/index.m3u8
CCTV-9纪录,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/57/index.m3u8?
msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CCTV-9纪录,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9纪录,http://125.47.75.16:8888/udp/225.1.4.77:1106
CCTV-9纪录,http://114.254.189.28:9999/udp/239.3.1.62:8112
CCTV-9纪录,http://111.196.133.132:8012/udp/239.3.1.62:8112
CCTV-9纪录,http://113.138.134.25:8001/rtp/239.112.205.85:5140
CCTV-9纪录,http://112.46.85.60:8009/hls/509/index.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV-9纪录,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225929/1.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-9纪录,http://39.135.135.38/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10科教,http://22725y284r.yicp.fun:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://124.165.251.82:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://117.27.190.42:9998/tsfile/live/23241_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://58.51.111.46:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://171.217.34.160:8888/udp/239.93.1.28:5140
CCTV-10科教,http://115.222.143.106:8808/udp/233.50.200.22:5140
CCTV-10科教,http://115.222.143.106:8808/udp/233.50.201.122:5140
CCTV-10科教,http://110.90.200.203:4022/rtp/239.61.2.176:9044
CCTV-10科教,http://58.48.37.158:1111/tsfile/live/0010_1.m3u8
CCTV-10科教,http://59.44.102.18:8888/newlive/live/hls/12/live.m3u8
CCTV-10科教,http://101.27.34.77:2888/hls/10/index.m3u8
CCTV-10科教,http://home.oxtv.top:5066/udp/239.21.1.155:5002
CCTV-10科教,http://218.80.79.205:4022/udp/239.45.3.8:5140
CCTV-10科教,http://221.0.78.198:1681/hls/10210/index.m3u8
CCTV-10科教,http://123.114.19.80:4000/rtp/239.3.1.63:8116
CCTV-10科教,http://120.192.226.35:8009/hls/506/index.m3u8
CCTV-10科教,http://59.62.8.250:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://125.47.75.16:8888/udp/225.1.4.78:1107
CCTV-10科教,http://111.196.133.132:8012/udp/239.3.1.63:8116
CCTV-10科教,http://114.254.189.28:9999/udp/239.3.1.63:8116
CCTV-10科教,http://113.138.134.25:8001/rtp/239.112.205.86:5140
CCTV-10科教,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV-10科教,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225931/1.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-10科教,http://39.135.135.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11戏曲,http://59.173.183.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11戏曲,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11戏曲,http://60.10.139.10:8801/hls/11/index.m3u8
CCTV-11戏曲,http://117.27.190.42:9998/tsfile/live/23242_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11戏曲,http://123.138.216.44:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11戏曲,http://119.98.95.1:4022/udp/239.69.1.154:10560
CCTV-11戏曲,http://171.217.34.160:8888/udp/239.93.0.102:5140
CCTV-11戏曲,http://59.44.102.18:8888/newlive/live/hls/13/live.m3u8
CCTV-11戏曲,http://123.166.61.70:8003/hls/43/index.m3u8
CCTV-11戏曲,http://home.oxtv.top:5066/udp/239.21.2.2:5002
CCTV-11戏曲,http://221.0.78.198:1681/hls/10211/index.m3u8
CCTV-11戏曲,http://123.114.19.80:4000/rtp/239.3.1.152:8120
CCTV-11戏曲,http://125.47.75.16:8888/udp/225.1.4.215:1268
CCTV-11戏曲,http://111.196.133.132:8012/udp/239.3.1.152:8120
CCTV-11戏曲,http://114.254.189.28:9999/udp/239.3.1.152:8120
CCTV-11戏曲,http://113.138.134.25:8001/rtp/239.112.205.213:5140
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
CCTV-11戏曲,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225815/1.m3u8
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-11戏曲,http://39.135.135.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12社法,http://59.173.243.210:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://60.10.139.10:8801/hls/12/index.m3u8
CCTV-12社法,http://124.165.251.82:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://117.27.190.42:9998/tsfile/live/23243_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://123.138.216.44:9902/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://61.163.181.78:9901/tsfile/live/0012_1.m3u8
CCTV-12社法,http://171.217.34.160:8888/udp/239.93.1.30:8124
CCTV-12社法,http://115.222.143.106:8808/udp/233.50.200.21:5140
CCTV-12社法,http://115.222.143.106:8808/udp/233.50.201.123:5140
CCTV-12社法,http://guany.myds.me:25852/udp/233.50.200.21:5140
CCTV-12社法,http://59.44.102.18:8888/newlive/live/hls/14/live.m3u8
CCTV-12社法,http://101.27.34.77:2888/hls/12/index.m3u8
CCTV-12社法,http://home.oxtv.top:5066/udp/239.21.1.156:5002
CCTV-12社法,http://218.80.79.205:4022/udp/239.45.3.10:5140
CCTV-12社法,http://221.0.78.198:1681/hls/10212/index.m3u8
CCTV-12社法,http://123.114.19.80:4000/rtp/239.3.1.64:8124
CCTV-12社法,http://120.192.226.35:8009/hls/507/index.m3u8
CCTV-12社法,http://59.62.8.250:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社法,http://125.47.75.16:8888/udp/225.1.4.79:1108
CCTV-12社法,http://114.254.189.28:9999/udp/239.3.1.64:8124
CCTV-12社法,http://111.196.133.132:8012/udp/239.3.1.64:8124
CCTV-12社法,http://113.138.134.25:8001/rtp/239.112.205.88:5140
CCTV-12社法,http://112.46.85.60:8009/hls/507/index.m3u8
CCTV-12社法,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
CCTV-12社法,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV-12社法,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225932/1.m3u8
CCTV-12社法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-12社法,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13新闻,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://60.10.139.10:8801/hls/13/index.m3u8
CCTV-13新闻,http://123.113.111.37:4022/rtp/239.3.1.124:8128
CCTV-13新闻,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://171.217.34.160:8888/udp/239.93.0.66:5140
CCTV-13新闻,http://115.222.143.106:8808/udp/233.50.200.111:5140
CCTV-13新闻,http://115.222.143.106:8808/udp/233.50.201.246:5140
CCTV-13新闻,http://115.222.143.106:8808/udp/233.50.200.97:5140
CCTV-13新闻,http://60.184.42.81:8888/udp/233.50.200.97:5140
CCTV-13新闻,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8
CCTV-13新闻,http://101.27.34.77:2888/hls/13/index.m3u8
CCTV-13新闻,http://home.oxtv.top:5066/udp/239.21.2.3:5002
CCTV-13新闻,http://221.0.78.198:1681/hls/10213/index.m3u8
CCTV-13新闻,http://123.114.19.80:4000/rtp/239.3.1.124:8128
CCTV-13新闻,http://59.62.8.250:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://125.47.75.16:8888/udp/225.1.4.113:1293
CCTV-13新闻,http://114.254.189.28:9999/udp/239.3.1.124:8128
CCTV-13新闻,http://111.196.133.132:8012/udp/239.3.1.124:8128
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226537/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226011/index.m3u8
CCTV-13新闻,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/1.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-13新闻,http://39.135.135.59/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14少儿,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://124.165.251.82:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://58.51.111.46:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://123.138.216.44:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://119.98.95.1:4022/udp/239.69.1.107:10280
CCTV-14少儿,http://www.91dos.cn:4022/rtp/239.61.5.65:1025?Cf=cfss.cc
CCTV-14少儿,http://115.222.143.106:8808/udp/233.50.200.103:5140
CCTV-14少儿,http://115.222.143.106:8808/udp/233.50.200.20:5140
CCTV-14少儿,http://115.222.143.106:8808/udp/233.50.201.124:5140
CCTV-14少儿,http://60.184.42.81:8888/udp/233.50.200.103:5140
CCTV-14少儿,http://59.44.102.18:8888/newlive/live/hls/16/live.m3u8
CCTV-14少儿,http://101.27.34.77:2888/hls/14/index.m3u8
CCTV-14少儿,http://home.oxtv.top:5066/udp/239.21.1.157:5002
CCTV-14少儿,http://221.0.78.198:1681/hls/10214/index.m3u8
CCTV-14少儿,http://218.80.79.205:4022/udp/239.45.3.23:5140
CCTV-14少儿,http://123.114.19.80:4000/rtp/239.3.1.65:8132
CCTV-14少儿,http://60.10.139.10:8801/hls/14/index.m3u8
CCTV-14少儿,http://59.62.8.250:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://111.196.133.132:8012/udp/239.3.1.65:8132
CCTV-14少儿,http://114.254.189.28:9999/udp/239.3.1.65:8132
CCTV-14少儿,http://113.138.134.25:8001/rtp/239.112.205.91:5140
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV-14少儿,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225933/1.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-14少儿,http://39.135.135.76/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15音乐,http://119.163.199.98:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://59.173.183.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://123.113.111.37:4022/rtp/239.3.1.153:8136
CCTV-15音乐,http://61.136.67.238:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://117.27.190.42:9998/tsfile/live/23246_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://123.138.216.44:9902/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://171.217.34.160:8888/udp/239.93.0.103:5140
CCTV-15音乐,http://59.44.102.18:8888/newlive/live/hls/17/live.m3u8
CCTV-15音乐,http://123.166.61.70:8003/hls/44/index.m3u8
CCTV-15音乐,http://home.oxtv.top:5066/udp/239.21.2.4:5002
CCTV-15音乐,http://221.0.78.198:1681/hls/10215/index.m3u8
CCTV-15音乐,http://123.114.19.80:4000/rtp/239.3.1.153:8136
CCTV-15音乐,http://60.10.139.10:8801/hls/15/index.m3u8
CCTV-15音乐,http://59.62.8.250:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://111.196.133.132:8012/udp/239.3.1.153:8136
CCTV-15音乐,http://114.254.189.28:9999/udp/239.3.1.153:8136
CCTV-15音乐,http://113.138.134.25:8001/rtp/239.112.205.214:5140
CCTV-15音乐,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8
